#Log of APF observations
# Filename, Tobj, Obj, Thorium1, Thorium2, Halogen1, Halogen2, Date, RA, Dec, Md5, Filesize
gs://apf_test/rbdq.208.fits HIP36152 HIP36152 Off Off Off Off 2018-03-28T05:00:44.66  7:26:49.8  21:32:07.0 3737548fac9aa0a614b7f54a7a0bf4e3 1477440
gs://apf_test/ucb-bdq208.fits HIP36152 HIP36152 Off Off Off Off 2018-03-28T05:00:44.66  7:26:49.8  21:32:07.0 7cece3e10c99208e19304f049ed63a84 19189440
gs://apf_test/rbdr.193.fits hip44072 hip44072 Off Off Off Off 2018-03-30T04:02:22.28  8:58:38.2  20:32:48.3 3c18a4f25bf20f441fe092b82d8c74c9 1477440
gs://apf_test/ucb-bdr193.fits hip44072 hip44072 Off Off Off Off 2018-03-30T04:02:22.28  8:58:38.2  20:32:48.3 d08842dae962b36cb31e66b14e83e1d8 19189440
gs://apf_test/rbdr.194.fits hip44072 hip44072 Off Off Off Off 2018-03-30T04:31:01.22  8:58:38.2  20:32:48.3 0c0d059217a577abe7cfde9c0c65b204 1477440
gs://apf_test/ucb-bdr194.fits hip44072 hip44072 Off Off Off Off 2018-03-30T04:31:01.22  8:58:38.2  20:32:48.3 f24d00ba1edf854050ba1a6b85c01a6e 19189440
gs://apf_test/rbdr.195.fits HIP50583 HIP50583 Off Off Off Off 2018-03-30T04:33:16.12 10:19:58.4  19:50:29.3 12efa554e2ad10898bd110ff622078ae 1477440
gs://apf_test/ucb-bdr195.fits HIP50583 HIP50583 Off Off Off Off 2018-03-30T04:33:16.12 10:19:58.4  19:50:29.3 c80b6b670aa3198405d182c8bf26dddc 19189440
gs://apf_test/rbdr.258.fits HIP111685 HIP111685 Off Off Off Off 2018-03-30T12:32:08.01 22:37:29.9  39:22:46.0 d8636c608b2f4c83251bd2239f5181c6 1477440
gs://apf_test/ucb-bdr258.fits HIP111685 HIP111685 Off Off Off Off 2018-03-30T12:32:08.01 22:37:29.9  39:22:46.0 9202ef79ea7fe41aa81618b6c4e1f795 19189440
gs://apf_test/rbdr.259.fits HIP111685 HIP111685 Off Off Off Off 2018-03-30T12:39:52.38 22:37:29.9  39:22:46.0 915ed987f9b4bf28226a06fc8ac09ae5 1477440
gs://apf_test/ucb-bdr259.fits HIP111685 HIP111685 Off Off Off Off 2018-03-30T12:39:52.38 22:37:29.9  39:22:46.0 037b902509ec508a7b8cbdc4a2f012ae 19189440
gs://apf_test/rbdr.260.fits HIP111685 HIP111685 Off Off Off Off 2018-03-30T12:47:36.90 22:37:29.9  39:22:46.0 edb080e053ac763a708b6a32fb12ed62 1477440
gs://apf_test/ucb-bdr260.fits HIP111685 HIP111685 Off Off Off Off 2018-03-30T12:47:36.90 22:37:29.9  39:22:46.0 5494bb004e680d308a22b63fddfdbbcd 19189440
gs://apf_test/rbdr.261.fits HIP110951 HIP110951 Off Off Off Off 2018-03-30T12:56:12.37 22:28:46.1  18:55:52.0 99079ff4a73f5c85b608db4d143cec9d 1477440
gs://apf_test/ucb-bdr261.fits HIP110951 HIP110951 Off Off Off Off 2018-03-30T12:56:12.37 22:28:46.1  18:55:52.0 a85dc6ccd37b43a270a11814a00e983f 19189440
gs://apf_test/rbdr.262.fits HIP110951 HIP110951 Off Off Off Off 2018-03-30T13:03:56.89 22:28:46.1  18:55:52.0 54dd954dc9b8a5231ce5f5226f3aa8dc 1477440
gs://apf_test/ucb-bdr262.fits HIP110951 HIP110951 Off Off Off Off 2018-03-30T13:03:56.89 22:28:46.1  18:55:52.0 cc63a35dd215057b0519816c3ffc41b8 19189440
gs://apf_test/rbdr.263.fits HIP110951 HIP110951 Off Off Off Off 2018-03-30T13:11:42.11 22:28:46.1  18:55:52.0 10bd28288119b0d3994ea8877af5af8a 1477440
gs://apf_test/ucb-bdr263.fits HIP110951 HIP110951 Off Off Off Off 2018-03-30T13:11:42.11 22:28:46.1  18:55:52.0 9c9b9b5a03d0a50ba13f3ddaf72d65ee 19189440
gs://apf_test/rbds.202.fits HIP50583 HIP50583 Off Off Off Off 2018-04-02T06:13:40.15 10:19:58.4  19:50:29.3 7ce61500fd7fc05ff7f0e6fb694bfd5e 1477440
gs://apf_test/ucb-bds202.fits HIP50583 HIP50583 Off Off Off Off 2018-04-02T06:13:40.15 10:19:58.4  19:50:29.3 597ba62c8771d965ad9b247416d1fef8 19189440
gs://apf_test/rbds.241.fits GJ860A GJ860A Off Off Off Off 2018-04-02T12:01:47.08 22:27:58.6  57:41:41.0 1fc55db81d18649dce121596327fdc54 1477440
gs://apf_test/ucb-bds241.fits GJ860A GJ860A Off Off Off Off 2018-04-02T12:01:47.08 22:27:58.6  57:41:41.0 a307064d900bf0d88c44453d5e233221 19189440
gs://apf_test/rbds.242.fits GJ860A GJ860A Off Off Off Off 2018-04-02T12:09:31.60 22:27:58.6  57:41:41.0 571c2ccf44f9932f293437f20e25842b 1477440
gs://apf_test/ucb-bds242.fits GJ860A GJ860A Off Off Off Off 2018-04-02T12:09:31.60 22:27:58.6  57:41:41.0 f7e4589f4ea9e4c25fc42b512de53661 19189440
gs://apf_test/rbds.243.fits GJ860A GJ860A Off Off Off Off 2018-04-02T12:17:16.09 22:27:58.6  57:41:41.0 6f4c3c0a0bc8f0d6d38c68a7c683fd3d 1477440
gs://apf_test/ucb-bds243.fits GJ860A GJ860A Off Off Off Off 2018-04-02T12:17:16.09 22:27:58.6  57:41:41.0 b46645d2b227bcb7194bded7ff243ad7 19189440
gs://apf_test/rbds.244.fits HIP112915 HIP112915 Off Off Off Off 2018-04-02T12:26:06.33 22:52:00.3  57:42:57.0 0d4d12748d8b51f7be3b6ee2bde5e4ca 1477440
gs://apf_test/ucb-bds244.fits HIP112915 HIP112915 Off Off Off Off 2018-04-02T12:26:06.33 22:52:00.3  57:42:57.0 ab8fb225d0ed8b9ecbfa535637157569 19189440
gs://apf_test/rbds.246.fits HIP114430 HIP114430 Off Off Off Off 2018-04-02T12:39:31.09 23:10:26.9  43:32:35.0 6ade53c958a57a96e377fc236fbdb081 1477440
gs://apf_test/ucb-bds246.fits HIP114430 HIP114430 Off Off Off Off 2018-04-02T12:39:31.09 23:10:26.9  43:32:35.0 d85b3263cec2158c753d420b360a497d 19189440
gs://apf_test/rbds.247.fits HIP114430 HIP114430 Off Off Off Off 2018-04-02T12:47:15.61 23:10:26.9  43:32:35.0 4569d8aa07f6576746478c3af9f0950f 1477440
gs://apf_test/ucb-bds247.fits HIP114430 HIP114430 Off Off Off Off 2018-04-02T12:47:15.61 23:10:26.9  43:32:35.0 4d9bb3ea45b5b72ae453e91752c859e9 19189440
gs://apf_test/rbds.248.fits HIP114430 HIP114430 Off Off Off Off 2018-04-02T12:55:01.72 23:10:26.9  43:32:35.0 77041ebad0eda4542ce41b8a40ad0536 1477440
gs://apf_test/ucb-bds248.fits HIP114430 HIP114430 Off Off Off Off 2018-04-02T12:55:01.72 23:10:26.9  43:32:35.0 bd88bb4868bb760e311d69de42462829 19189440
gs://apf_test/rbdy.213.fits HIP40875 HIP40875 Off Off Off Off 2018-04-14T11:02:21.59  8:20:26.1  57:44:36.0 d5ba5be98211fd5b2c382c8032c25b60 1477440
gs://apf_test/ucb-bdy213.fits HIP40875 HIP40875 Off Off Off Off 2018-04-14T11:02:21.59  8:20:26.1  57:44:36.0 8c47d07a7893a0d612f6674f62760484 19189440
gs://apf_test/rbdy.214.fits HIP40875 HIP40875 Off Off Off Off 2018-04-14T11:10:05.94  8:20:26.1  57:44:36.0 655f7e25f04ffb20a7e1ce5b720ae41f 1477440
gs://apf_test/ucb-bdy214.fits HIP40875 HIP40875 Off Off Off Off 2018-04-14T11:10:05.94  8:20:26.1  57:44:36.0 03e9d44b4783f8e66d84fcbcb9130f02 19189440
gs://apf_test/rbdy.215.fits HIP40875 HIP40875 Off Off Off Off 2018-04-14T11:17:50.39  8:20:26.1  57:44:36.0 f01744a125ed58dcacbe1f1d6f88e20a 1477440
gs://apf_test/ucb-bdy215.fits HIP40875 HIP40875 Off Off Off Off 2018-04-14T11:17:50.39  8:20:26.1  57:44:36.0 9b65edc7d12572fd058b4466f70437e1 19189440
gs://apf_test/rbea.211.fits hip44072 hip44072 Off Off Off Off 2018-04-20T05:55:54.38  8:58:38.2  20:32:48.3 13609e02f1c4dc955a08ebe2867b7db8 1477440
gs://apf_test/ucb-bea211.fits hip44072 hip44072 Off Off Off Off 2018-04-20T05:55:54.38  8:58:38.2  20:32:48.3 240e49e229a9fc1a0c8ff9c09f0864d6 19189440
gs://apf_test/rbea.212.fits hip44072 hip44072 Off Off Off Off 2018-04-20T06:26:38.79  8:58:38.2  20:32:48.3 cb88b5cc23e7c368c92d66b01eed4661 1477440
gs://apf_test/ucb-bea212.fits hip44072 hip44072 Off Off Off Off 2018-04-20T06:26:38.79  8:58:38.2  20:32:48.3 9fa4bb44daa21bc1f01dab4807703f0c 19189440
gs://apf_test/rbeb.194.fits HIP50583 HIP50583 Off Off Off Off 2018-04-22T03:59:11.30 10:19:58.4  19:50:29.3 0efe912c167e3dca85a1298c504b19f1 1477440
gs://apf_test/ucb-beb194.fits HIP50583 HIP50583 Off Off Off Off 2018-04-22T03:59:11.30 10:19:58.4  19:50:29.3 88ac9118abf32086bada06bcefa61b25 19189440
gs://apf_test/rbeb.195.fits HIP42940 HIP42940 Off Off Off Off 2018-04-22T04:07:39.02  8:45:09.9  41:40:08.0 5bc1ba42ab693ab8f588cb1e930dd4c9 1477440
gs://apf_test/ucb-beb195.fits HIP42940 HIP42940 Off Off Off Off 2018-04-22T04:07:39.02  8:45:09.9  41:40:08.0 9813e1da8ae3159fcbaa5e5b0c68165d 19189440
gs://apf_test/rbeb.196.fits HIP42940 HIP42940 Off Off Off Off 2018-04-22T04:15:23.49  8:45:09.9  41:40:08.0 b7877e2a3e2bbceba1f80831f7f68072 1477440
gs://apf_test/ucb-beb196.fits HIP42940 HIP42940 Off Off Off Off 2018-04-22T04:15:23.49  8:45:09.9  41:40:08.0 d331083c709dc47ae6d5bfbd581190da 19189440
gs://apf_test/rbeb.197.fits HIP42940 HIP42940 Off Off Off Off 2018-04-22T04:23:07.87  8:45:09.9  41:40:08.0 3bda12e81249c7237805b5db190df84d 1477440
gs://apf_test/ucb-beb197.fits HIP42940 HIP42940 Off Off Off Off 2018-04-22T04:23:07.87  8:45:09.9  41:40:08.0 483d10c2d204aa5492cd1d4c87f2e656 19189440
gs://apf_test/rbeb.202.fits HIP54155 HIP54155 Off Off Off Off 2018-04-22T05:28:16.50 11:04:41.5  -4:13:15.9 6526c25d10273c1c90a82017496242d5 1477440
gs://apf_test/ucb-beb202.fits HIP54155 HIP54155 Off Off Off Off 2018-04-22T05:28:16.50 11:04:41.5  -4:13:15.9 9ae1444ca6025277380ad3d23d06efc9 19189440
gs://apf_test/rbeb.231.fits KIC8462852 KIC8462852t Off Off Off Off 2018-04-22T10:22:24.58 20:06:15.5  44:27:24.6 177c2788e6681916ba9501bcb5f3dcfc 1477440
gs://apf_test/ucb-beb231.fits KIC8462852t KIC8462852t Off Off Off Off 2018-04-22T10:22:24.58 20:06:15.5  44:27:24.6 9b34381776967190c327e60393a4ab69 19189440
gs://apf_test/rbeb.232.fits KIC8462852 KIC8462852t Off Off Off Off 2018-04-22T10:53:09.20 20:06:15.5  44:27:24.6 6f6e11bbeac6111b3d08fdb015546cd0 1477440
gs://apf_test/ucb-beb232.fits KIC8462852t KIC8462852t Off Off Off Off 2018-04-22T10:53:09.20 20:06:15.5  44:27:24.6 41836ae2b3c16a6682813012e55131d6 19189440
gs://apf_test/rbeb.233.fits KIC8462852 KIC8462852t Off Off Off Off 2018-04-22T11:23:53.60 20:06:15.5  44:27:24.6 4ccbb992cb1c70088f432e64a2a91525 1477440
gs://apf_test/ucb-beb233.fits KIC8462852t KIC8462852t Off Off Off Off 2018-04-22T11:23:53.60 20:06:15.5  44:27:24.6 32ab0b4c7d4455c2e9921cf0ab9b3bf7 19189440
gs://apf_test/rbef.193.fits hip44072 hip44072 Off Off Off Off 2018-05-02T05:53:31.38  8:58:38.2  20:32:48.3 71c45171c0d0df62bb9b24f37fb19945 1477440
gs://apf_test/ucb-bef193.fits hip44072 hip44072 Off Off Off Off 2018-05-02T05:53:31.38  8:58:38.2  20:32:48.3 fc25c96ee03b6e1c005c555ffba1b633 19189440
gs://apf_test/rbef.194.fits hip44072 hip44072 Off Off Off Off 2018-05-02T06:24:15.76  8:58:38.2  20:32:48.3 e5ee8cadcfa1669434e3ce8f35ac28a6 1477440
gs://apf_test/ucb-bef194.fits hip44072 hip44072 Off Off Off Off 2018-05-02T06:24:15.76  8:58:38.2  20:32:48.3 86403a3d2a6fdac6d315d2e32d612209 19189440
gs://apf_test/rbeg.240.fits KIC8462852 KIC8462852t Off Off Off Off 2018-05-03T12:29:31.48 20:06:15.5  44:27:24.6 57acefec3e8bdd69ffbfef54874a0d2e 1477440
gs://apf_test/ucb-beg240.fits KIC8462852t KIC8462852t Off Off Off Off 2018-05-03T12:29:31.48 20:06:15.5  44:27:24.6 5d6e0d81b0a8c2ef2f49c15bf4ab3970 19189440
gs://apf_test/rbeh.205.fits hip44072 hip44072 Off Off Off Off 2018-05-06T06:07:24.94  8:58:38.2  20:32:48.3 38ed684ff122cce11bb7651641390879 1477440
gs://apf_test/ucb-beh205.fits hip44072 hip44072 Off Off Off Off 2018-05-06T06:07:24.94  8:58:38.2  20:32:48.3 6522a0e010336241266e043f1454ac4e 19189440
gs://apf_test/rbeh.206.fits hip44072 hip44072 Off Off Off Off 2018-05-06T06:38:09.32  8:58:38.2  20:32:48.3 584ec886a619d19afdf37f1e0a25724b 1477440
gs://apf_test/ucb-beh206.fits hip44072 hip44072 Off Off Off Off 2018-05-06T06:38:09.32  8:58:38.2  20:32:48.3 4315f6f411ced652a569d3e67c1d98f9 19189440
gs://apf_test/rbek.187.fits hip44072 hip44072 Off Off Off Off 2018-05-10T04:35:53.50  8:58:38.2  20:32:48.3 bff85e878b77ca29fa8a5960ebf9ded9 1477440
gs://apf_test/ucb-bek187.fits hip44072 hip44072 Off Off Off Off 2018-05-10T04:35:53.50  8:58:38.2  20:32:48.3 1a8ccd9a0106c79bafdf745ec42d83d3 19189440
gs://apf_test/rbek.188.fits hip44072 hip44072 Off Off Off Off 2018-05-10T05:06:37.88  8:58:38.2  20:32:48.3 07df85e9450a2b683b45686fafc2b99a 1477440
gs://apf_test/ucb-bek188.fits hip44072 hip44072 Off Off Off Off 2018-05-10T05:06:37.88  8:58:38.2  20:32:48.3 1020e645769e062761609bb85ce11992 19189440
gs://apf_test/rbek.228.fits KIC8462852 KIC8462852t Off Off Off Off 2018-05-10T11:44:14.42 20:06:15.5  44:27:24.6 8d3263763d041fad1485eacb4b0b18a0 1477440
gs://apf_test/ucb-bek228.fits KIC8462852t KIC8462852t Off Off Off Off 2018-05-10T11:44:14.42 20:06:15.5  44:27:24.6 da1f0b4b4aedd2226bcbcdbeeeb73385 19189440
gs://apf_test/rbek.229.fits KIC8462852 KIC8462852t Off Off Off Off 2018-05-10T11:54:58.89 20:06:15.5  44:27:24.6 38021b2f7368ceef55b1abbbf1429d90 1477440
gs://apf_test/ucb-bek229.fits KIC8462852t KIC8462852t Off Off Off Off 2018-05-10T11:54:58.89 20:06:15.5  44:27:24.6 5fa3856aa0508ba682212310c18167dd 19189440
gs://apf_test/rbek.230.fits KIC8462852 KIC8462852t Off Off Off Off 2018-05-10T12:05:43.29 20:06:15.5  44:27:24.6 17eda39b013d97c328f45be0e7408fde 1477440
gs://apf_test/ucb-bek230.fits KIC8462852t KIC8462852t Off Off Off Off 2018-05-10T12:05:43.29 20:06:15.5  44:27:24.6 507b8b61ca70baab6620ba57363fa481 19189440
gs://apf_test/rbel.241.fits HIP50372 HIP50372 Off Off Off Off 2018-05-12T05:40:51.84 10:17:05.5  42:54:51.0 2331a850d4e257911ad3b622116f39d5 1477440
gs://apf_test/ucb-bel241.fits HIP50372 HIP50372 Off Off Off Off 2018-05-12T05:40:51.84 10:17:05.5  42:54:51.0 fe75177f194e6cb1a41000765ab8fe20 19189440
gs://apf_test/rbel.242.fits HIP50372 HIP50372 Off Off Off Off 2018-05-12T05:42:02.95 10:17:05.5  42:54:51.0 fdc54f1c9b7352335cecbe142ff60d52 1477440
gs://apf_test/ucb-bel242.fits HIP50372 HIP50372 Off Off Off Off 2018-05-12T05:42:02.95 10:17:05.5  42:54:51.0 846cb941b39c05a54302a35b40c1446d 19189440
gs://apf_test/rbel.243.fits HIP50372 HIP50372 Off Off Off Off 2018-05-12T05:43:11.24 10:17:05.5  42:54:51.0 948f85dfe297f7861d31b3bb00fb490e 1477440
gs://apf_test/ucb-bel243.fits HIP50372 HIP50372 Off Off Off Off 2018-05-12T05:43:11.24 10:17:05.5  42:54:51.0 9899daeeac538cf13d419edba929dab9 19189440
gs://apf_test/rbel.290.fits HIP51384 HIP51384 Off Off Off Off 2018-05-12T10:44:30.90 10:29:40.0  84:15:06.0 86d84af5c53fd87e2feee990f4122e06 1477440
gs://apf_test/ucb-bel290.fits HIP51384 HIP51384 Off Off Off Off 2018-05-12T10:44:30.90 10:29:40.0  84:15:06.0 52c2def4d5fdd0120057a2b17e922212 19189440
gs://apf_test/rbel.291.fits HIP51384 HIP51384 Off Off Off Off 2018-05-12T10:49:14.19 10:29:40.0  84:15:06.0 99820a69b66972c1abe53a490f6b46c6 1477440
gs://apf_test/ucb-bel291.fits HIP51384 HIP51384 Off Off Off Off 2018-05-12T10:49:14.19 10:29:40.0  84:15:06.0 b9c8d62ed8fdebf00f4cea5153f292b7 19189440
gs://apf_test/rbel.292.fits HIP51384 HIP51384 Off Off Off Off 2018-05-12T10:54:04.99 10:29:40.0  84:15:06.0 2af3146b7a25b9fc8746cf8334e89e0d 1477440
gs://apf_test/ucb-bel292.fits HIP51384 HIP51384 Off Off Off Off 2018-05-12T10:54:04.99 10:29:40.0  84:15:06.0 adcc38228723a8d7cb2b885e307e121b 19189440
gs://apf_test/rbel.296.fits hip84478 hip84478 Off Off Off Off 2018-05-12T11:09:45.67 17:16:13.4 -26:32:46.1 aa87f32122cbf8f38ca860733d15afc3 1477440
gs://apf_test/ucb-bel296.fits hip84478 hip84478 Off Off Off Off 2018-05-12T11:09:45.67 17:16:13.4 -26:32:46.1 f65ce86528f7679242d4963591156158 19189440
gs://apf_test/rbem.174.fits hip44072 hip44072 Off Off Off Off 2018-05-15T05:36:12.18  8:58:38.2  20:32:48.3 8e0a7830fc9641ab078ad41227a592df 1477440
gs://apf_test/ucb-bem174.fits hip44072 hip44072 Off Off Off Off 2018-05-15T05:36:12.18  8:58:38.2  20:32:48.3 ab1a81fff7c1dd500956fe41aa064d3f 19189440
gs://apf_test/rbem.175.fits hip44072 hip44072 Off Off Off Off 2018-05-15T06:06:56.58  8:58:38.2  20:32:48.3 d0c35d25e03c7555e4b526d09a168aa2 1477440
gs://apf_test/ucb-bem175.fits hip44072 hip44072 Off Off Off Off 2018-05-15T06:06:56.58  8:58:38.2  20:32:48.3 5e8c77e19398a2f88fd70ca08a51bb37 19189440
gs://apf_test/rbep.194.fits HIP73695 HIP73695 Off Off Off Off 2018-05-22T05:24:43.46 15:03:46.6  47:39:14.0 459bf81bc9dbb6357dad36db7af74722 1477440
gs://apf_test/ucb-bep194.fits HIP73695 HIP73695 Off Off Off Off 2018-05-22T05:24:43.46 15:03:46.6  47:39:14.0 5ad625e1df331bdc33e3c7fad25b5287 19189440
gs://apf_test/rbep.195.fits HIP73695 HIP73695 Off Off Off Off 2018-05-22T05:26:06.06 15:03:46.6  47:39:14.0 325a0909c0968de585bd17f7c4fe3fd2 1477440
gs://apf_test/ucb-bep195.fits HIP73695 HIP73695 Off Off Off Off 2018-05-22T05:26:06.06 15:03:46.6  47:39:14.0 d3a31cc26d1f8a01fa77c4496d016ea6 19189440
gs://apf_test/rbep.196.fits HIP73695 HIP73695 Off Off Off Off 2018-05-22T05:27:29.52 15:03:46.6  47:39:14.0 c75a095be2dce279c71bfea7bd5c8b31 1477440
gs://apf_test/ucb-bep196.fits HIP73695 HIP73695 Off Off Off Off 2018-05-22T05:27:29.52 15:03:46.6  47:39:14.0 3556dfbbc08da29b0053638427e784c1 19189440
gs://apf_test/rbep.198.fits HIP74666 HIP74666 Off Off Off Off 2018-05-22T05:31:15.51 15:15:30.2  33:18:51.0 ff34ab1c8ad7c3c2096f1eac1ceb0cd7 1477440
gs://apf_test/ucb-bep198.fits HIP74666 HIP74666 Off Off Off Off 2018-05-22T05:31:15.51 15:15:30.2  33:18:51.0 7f6cc79de07a40bd92f9deac2e069ef5 19189440
gs://apf_test/rbep.199.fits HIP74666 HIP74666 Off Off Off Off 2018-05-22T05:32:21.82 15:15:30.2  33:18:51.0 089c972370aee601f1012671afef984f 1477440
gs://apf_test/ucb-bep199.fits HIP74666 HIP74666 Off Off Off Off 2018-05-22T05:32:21.82 15:15:30.2  33:18:51.0 5f4b96bd7d9c5d11a3a8721a0cc00e3d 19189440
gs://apf_test/rbep.200.fits HIP74666 HIP74666 Off Off Off Off 2018-05-22T05:33:28.12 15:15:30.2  33:18:51.0 b2a4e432de0eb4d7c8a1469e98118d55 1477440
gs://apf_test/ucb-bep200.fits HIP74666 HIP74666 Off Off Off Off 2018-05-22T05:33:28.12 15:15:30.2  33:18:51.0 319bea3f234e1377fd9756f1bb3f84be 19189440
gs://apf_test/rbep.201.fits HIP75312 HIP75312 Off Off Off Off 2018-05-22T05:34:59.97 15:23:12.4  30:17:13.0 3d42dfeab482326b22ca4d08029a4639 1477440
gs://apf_test/ucb-bep201.fits HIP75312 HIP75312 Off Off Off Off 2018-05-22T05:34:59.97 15:23:12.4  30:17:13.0 51a687b824659fc1e46cf07760334495 19189440
gs://apf_test/rbep.202.fits HIP75312 HIP75312 Off Off Off Off 2018-05-22T05:36:29.97 15:23:12.4  30:17:13.0 18877ba0649f7a5b1de874b4be0c94a7 1477440
gs://apf_test/ucb-bep202.fits HIP75312 HIP75312 Off Off Off Off 2018-05-22T05:36:29.97 15:23:12.4  30:17:13.0 5f15659401cea9d7fca3c5fbe0360d5b 19189440
gs://apf_test/rbep.203.fits HIP75312 HIP75312 Off Off Off Off 2018-05-22T05:37:58.61 15:23:12.4  30:17:13.0 5c9e68826da40d88ea0a84f4a0e3adee 1477440
gs://apf_test/ucb-bep203.fits HIP75312 HIP75312 Off Off Off Off 2018-05-22T05:37:58.61 15:23:12.4  30:17:13.0 0064f76622c7d2bfcd9a110b835e1e2c 19189440
gs://apf_test/rbep.204.fits HIP75718 HIP75718 Off Off Off Off 2018-05-22T05:46:07.06 15:28:09.6  -9:20:58.0 0debb18fd87678222a6426875a9128bd 1477440
gs://apf_test/ucb-bep204.fits HIP75718 HIP75718 Off Off Off Off 2018-05-22T05:46:07.06 15:28:09.6  -9:20:58.0 964072d189cbb7b9dfbd1b4bf16d85c5 19189440
gs://apf_test/rbep.205.fits HIP75718 HIP75718 Off Off Off Off 2018-05-22T05:53:30.40 15:28:09.6  -9:20:58.0 fcd89c179024e9c5e2e18e7c3a3bb80e 1477440
gs://apf_test/ucb-bep205.fits HIP75718 HIP75718 Off Off Off Off 2018-05-22T05:53:30.40 15:28:09.6  -9:20:58.0 4f2253856ecbdaf39bcac27745123299 19189440
gs://apf_test/rbep.206.fits HIP75718 HIP75718 Off Off Off Off 2018-05-22T06:00:55.02 15:28:09.6  -9:20:58.0 6afe35767c6b7b8208f29ce2361a3cb1 1477440
gs://apf_test/ucb-bep206.fits HIP75718 HIP75718 Off Off Off Off 2018-05-22T06:00:55.02 15:28:09.6  -9:20:58.0 18498dfd048fce91cf468ba5755499c2 19189440
gs://apf_test/rbep.212.fits HIP75761 HIP75761 Off Off Off Off 2018-05-22T06:26:21.49 15:28:38.1   1:50:30.0 d1eed5d01a21eb81136083fedead37bb 1477440
gs://apf_test/ucb-bep212.fits HIP75761 HIP75761 Off Off Off Off 2018-05-22T06:26:21.49 15:28:38.1   1:50:30.0 33565fb5b0598f68cbdddaac73f89769 19189440
gs://apf_test/rbep.213.fits HIP75761 HIP75761 Off Off Off Off 2018-05-22T06:27:54.86 15:28:38.1   1:50:30.0 30c61435a426f17318346f64c5a9449d 1477440
gs://apf_test/ucb-bep213.fits HIP75761 HIP75761 Off Off Off Off 2018-05-22T06:27:54.86 15:28:38.1   1:50:30.0 01e1b4e2c09969247c53bd6357876234 19189440
gs://apf_test/rbep.214.fits HIP75761 HIP75761 Off Off Off Off 2018-05-22T06:29:28.80 15:28:38.1   1:50:30.0 fc938d4226cc1841a9ae88a6af1427ac 1477440
gs://apf_test/ucb-bep214.fits HIP75761 HIP75761 Off Off Off Off 2018-05-22T06:29:28.80 15:28:38.1   1:50:30.0 0d4a0c6d7ee80c7222f36491d3e501c6 19189440
gs://apf_test/rbep.215.fits HIP73996 HIP73996 Off Off Off Off 2018-05-22T06:31:15.35 15:07:18.2  24:52:06.0 1f454cbf702a99075525604e844f43ad 1477440
gs://apf_test/ucb-bep215.fits HIP73996 HIP73996 Off Off Off Off 2018-05-22T06:31:15.35 15:07:18.2  24:52:06.0 865266aff3def9c5d54ba4b5e8932e07 19189440
gs://apf_test/rbep.216.fits HIP73996 HIP73996 Off Off Off Off 2018-05-22T06:32:43.94 15:07:18.2  24:52:06.0 a518ae1f8e05f84afa8af31b71b6214c 1477440
gs://apf_test/ucb-bep216.fits HIP73996 HIP73996 Off Off Off Off 2018-05-22T06:32:43.94 15:07:18.2  24:52:06.0 00ea649a4280716e9e9e899ab6b0fd93 19189440
gs://apf_test/rbep.217.fits HIP73996 HIP73996 Off Off Off Off 2018-05-22T06:34:13.06 15:07:18.2  24:52:06.0 9be02ec850255d1036dbc1dd548351b3 1477440
gs://apf_test/ucb-bep217.fits HIP73996 HIP73996 Off Off Off Off 2018-05-22T06:34:13.06 15:07:18.2  24:52:06.0 8dde70d944eef68421b8cafe740d739a 19189440
gs://apf_test/rbep.218.fits HIP74689 HIP74689 Off Off Off Off 2018-05-22T06:40:05.03 15:15:48.9   0:22:19.0 b96b03ef98ff710d4950328c0fc161d7 1477440
gs://apf_test/ucb-bep218.fits HIP74689 HIP74689 Off Off Off Off 2018-05-22T06:40:05.03 15:15:48.9   0:22:19.0 3d309d3cc13c940f6b2c9c6bfa166812 19189440
gs://apf_test/rbep.219.fits HIP74689 HIP74689 Off Off Off Off 2018-05-22T06:43:49.51 15:15:48.9   0:22:19.0 38721b3c60dd8a356e0c9b55058d937c 1477440
gs://apf_test/ucb-bep219.fits HIP74689 HIP74689 Off Off Off Off 2018-05-22T06:43:49.51 15:15:48.9   0:22:19.0 eeb7b89aa9d9ed3941d918d40f05bf5d 19189440
gs://apf_test/rbep.220.fits HIP74689 HIP74689 Off Off Off Off 2018-05-22T06:48:04.14 15:15:48.9   0:22:19.0 5e8da8f6c6188329a0ee341014a51886 1477440
gs://apf_test/ucb-bep220.fits HIP74689 HIP74689 Off Off Off Off 2018-05-22T06:48:04.14 15:15:48.9   0:22:19.0 6ec689c5ae25bdac687f3fa13e42386d 19189440
gs://apf_test/rbep.221.fits HIP75809 HIP75809 Off Off Off Off 2018-05-22T06:55:23.01 15:29:09.7  80:26:56.0 6b095d24ffeb008ef5e77ae3a8cb6d64 1477440
gs://apf_test/ucb-bep221.fits HIP75809 HIP75809 Off Off Off Off 2018-05-22T06:55:23.01 15:29:09.7  80:26:56.0 239d8c95485b3b97773a641ff261176e 19189440
gs://apf_test/rbep.222.fits HIP75809 HIP75809 Off Off Off Off 2018-05-22T07:01:37.37 15:29:09.7  80:26:56.0 049477fab8ec6173ef8b444c95e6939b 1477440
gs://apf_test/ucb-bep222.fits HIP75809 HIP75809 Off Off Off Off 2018-05-22T07:01:37.37 15:29:09.7  80:26:56.0 1e48f382463f285d2711e68ba635df06 19189440
